State,Agency Type,Agency name,"Race/
Ethnicity/
Ancestry",Religion,"Sexual
orientation",Disability,Gender,"Gender
Identity","1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population
Connecticut,Universities and Colleges,"University of Connecticut, Storrs, Avery Point and Hartford",1,0,0,0,0,0,0,0,1,0,
Connecticut,Universities and Colleges,Western Connecticut State University,2,0,0,0,0,0,1,0,0,1,"5,952"
Connecticut,State Police Agencies,,0,2,1,0,0,0,,,,,
Connecticut,State Police Agencies,Connecticut State Police,0,2,1,0,0,0,1,0,1,1,"524,558"
Delaware,Total,,9,2,0,0,0,0,,,,,
Delaware,Cities,,5,0,0,0,0,0,,,,,
Delaware,Cities,Laurel,1,0,0,0,0,0,0,0,1,0,"4,051"
Delaware,Cities,Milford,1,0,0,0,0,0,0,0,0,1,"10,331"
Delaware,Cities,Milton,1,0,0,0,0,0,1,0,0,0,"2,805"
Delaware,Cities,Wilmington,2,0,0,0,0,0,1,0,0,1,"72,078"
Delaware,Metropolitan Counties,,3,0,0,0,0,0,,,,,
Delaware,Metropolitan Counties,New Castle County Police Department,3,0,0,0,0,0,1,1,0,1,
Delaware,State Police Agencies,,0,2,0,0,0,0,,,,,
Delaware,State Police Agencies,"State Police, Sussex County",0,2,0,0,0,0,0,2,0,0,
Delaware,Other Agencies,,1,0,0,0,0,0,,,,,
Delaware,Other Agencies,Park Rangers,1,0,0,0,0,0,0,1,0,0,
District of Columbia,Total,,23,5,27,0,0,10,,,,,
District of Columbia,Cities,,22,5,27,0,0,10,,,,,
District of Columbia,Cities,Washington,22,5,27,0,0,10,13,13,18,20,"672,228"
District of Columbia,Other Agencies,,1,0,0,0,0,0,,,,,
District of Columbia,Other Agencies,Metro Transit Police,1,0,0,0,0,0,0,1,0,0,
Florida,Total,,44,13,14,0,0,1,,,,,
Florida,Cities,,21,13,10,0,0,1,,,,,
Florida,Cities,Clearwater,2,0,0,0,0,0,,2,,,"111,316"
Florida,Cities,Coral Springs,0,1,0,0,0,0,,,1,,"129,631"
Florida,Cities,Daytona Beach Shores,1,0,0,0,0,0,,,1,,"4,336"
Florida,Cities,Deland,0,1,0,0,0,0,,,1,,"29,773"
Florida,Cities,Fort Myers,0,0,1,0,0,0,,,1,,"73,218"
Florida,Cities,Gainesville,2,0,1,0,0,0,,,2,1,"129,410"
Florida,Cities,Melbourne,0,1,0,0,0,0,,1,,,"79,032"
Florida,Cities,Miami Beach,2,6,3,0,0,1,6,1,1,4,"92,641"
Florida,Cities,Miami Gardens,6,0,0,0,0,0,4,1,,1,"113,469"
Florida,Cities,New Port Richey,0,0,1,0,0,0,,1,,,"15,688"
Florida,Cities,North Miami,0,0,1,0,0,0,,1,,,"62,010"
Florida,Cities,North Palm Beach,0,1,0,0,0,0,,,,1,"12,597"
Florida,Cities,North Port,1,0,0,0,0,0,1,,,,"61,148"
Florida,Cities,Ocala,1,0,0,0,0,0,1,,,,"57,891"
Florida,Cities,Palm Bay,3,0,1,0,0,0,1,2,1,,"106,469"
Florida,Cities,Pembroke Pines,0,2,0,0,0,0,,,1,1,"167,266"
Florida,Cities,Port St. Lucie,1,0,0,0,0,0,,1,,,"176,364"
Florida,Cities,South Daytona,1,0,0,0,0,0,,,1,,"12,435"
Florida,Cities,Tallahassee,0,0,1,0,0,0,,1,,,"189,709"
Florida,Cities,Venice,1,0,0,0,0,0,,,1,,"21,980"
Florida,Cities,West Palm Beach,0,1,0,0,0,0,1,,,,"104,919"
Florida,Cities,Winter Garden,0,0,1,0,0,0,,,,1,"39,783"
Florida,Universities and Colleges,,1,0,0,0,0,0,,,,,
Florida,Universities and Colleges,"University of South Florida, Tampa",1,0,0,0,0,0,1,,,,"41,938"
Florida,Metropolitan Counties,,22,0,4,0,0,0,,,,,
Florida,Metropolitan Counties,Charlotte,1,0,0,0,0,0,,,,1,
Florida,Metropolitan Counties,Clay,3,0,0,0,0,0,,1,1,1,
Florida,Metropolitan Counties,Collier,1,0,1,0,0,0,,1,1,,
Florida,Metropolitan Counties,Escambia,2,0,0,0,0,0,1,,,1,
Florida,Metropolitan Counties,Lake,1,0,0,0,0,0,,,1,,
Florida,Metropolitan Counties,Orange,2,0,1,0,0,0,,1,,2,
Florida,Metropolitan Counties,Osceola,1,0,0,0,0,0,,,,1,
Florida,Metropolitan Counties,Pasco,1,0,1,0,0,0,,2,,,
Florida,Metropolitan Counties,Pinellas,0,0,1,0,0,0,,,,1,
Florida,Metropolitan Counties,Seminole,1,0,0,0,0,0,,1,,,
Florida,Metropolitan Counties,St. Johns,2,0,0,0,0,0,,2,,,
Florida,Metropolitan Counties,Volusia,6,0,0,0,0,0,1,2,2,1,
Florida,Metropolitan Counties,Walton,1,0,0,0,0,0,,1,,,
Georgia,Total,,32,5,7,0,0,0,,,,,
Georgia,Cities,,2,0,3,0,0,0,,,,,
Georgia,Cities,Athens-Clarke County,0,0,1,0,0,0,1,0,0,0,"120,858"
Georgia,Cities,Atlanta,2,0,2,0,0,0,0,4,0,0,"464,710"
Georgia,Universities and Colleges,,3,1,1,0,0,0,,,,,
Georgia,Universities and Colleges,Georgia Institute of Technology,1,1,0,0,0,0,0,0,1,1,"23,109"
Georgia,Universities and Colleges,University of Georgia,2,0,1,0,0,0,2,1,0,0,"35,197"
Georgia,Metropolitan Counties,,27,4,3,0,0,0,,,,,
Georgia,Metropolitan Counties,Cobb County Police Department,23,4,3,0,0,0,5,8,13,4,
Georgia,Metropolitan Counties,Gwinnett County Police Department,1,0,0,0,0,0,0,0,1,0,
Georgia,Metropolitan Counties,Henry County Police Department,3,0,0,0,0,0,0,1,1,1,
Idaho,Total,,14,12,6,2,0,0,,,,,
Idaho,Cities,,9,5,6,2,0,0,,,,,
Idaho,Cities,Boise,1,2,2,0,0,0,1,1,2,1,"218,844"
Idaho,Cities,Caldwell,1,0,0,0,0,0,1,0,0,0,"51,206"
Idaho,Cities,Coeur d'Alene,1,0,0,0,0,0,1,0,0,0,"48,871"
Idaho,Cities,Garden City,0,0,1,0,0,0,0,1,0,0,"11,533"
Idaho,Cities,Grangeville,0,0,1,0,0,0,0,0,1,0,"3,139"
Idaho,Cities,Kimberly,1,0,0,1,0,0,1,0,1,0,"3,570"
Idaho,Cities,Nampa,1,0,0,0,0,0,1,0,0,0,"89,875"
Idaho,Cities,Osburn,1,0,0,0,0,0,0,1,0,0,"1,493"
Idaho,Cities,Pocatello,1,1,0,0,0,0,0,0,1,1,"54,286"
Idaho,Cities,Post Falls,1,0,0,0,0,0,0,0,0,1,"30,461"
Idaho,Cities,Rexburg,0,1,0,0,0,0,0,1,0,0,"27,499"
Idaho,Cities,Shoshone,0,0,1,0,0,0,1,0,0,0,"1,500"
Idaho,Cities,Spirit Lake,0,0,1,0,0,0,1,0,0,0,"2,067"
Idaho,Cities,St. Maries,1,0,0,0,0,0,0,1,0,0,"2,334"
Idaho,Cities,Twin Falls,0,1,0,1,0,0,0,0,0,2,"47,048"
Idaho,Metropolitan Counties,,3,1,0,0,0,0,,,,,
Idaho,Metropolitan Counties,Canyon,0,1,0,0,0,0,0,1,0,0,
Idaho,Metropolitan Counties,Kootenai,3,0,0,0,0,0,2,1,0,0,
Idaho,Nonmetropolitan Counties,,2,6,0,0,0,0,,,,,
Idaho,Nonmetropolitan Counties,Cassia,1,0,0,0,0,0,0,0,0,1,
Idaho,Nonmetropolitan Counties,Elmore,1,6,0,0,0,0,0,7,0,0,
Illinois,Total,,59,12,16,0,1,2,,,,,
Illinois,Cities,,57,11,15,0,1,2,,,,,
Illinois,Cities,Addison,0,0,1,0,0,0,0,1,0,0,"37,370"
Illinois,Cities,Aurora,1,0,0,0,0,0,1,0,0,0,"201,034"
Illinois,Cities,Beecher,1,0,0,0,0,0,1,0,0,0,"4,483"
Illinois,Cities,Belleville,1,0,0,0,0,0,0,0,1,0,"42,150"
Illinois,Cities,Berwyn,1,0,1,0,0,0,0,0,2,0,"56,697"
Illinois,Cities,Bloomington,1,0,0,0,0,0,0,1,0,0,"79,233"
Illinois,Cities,Centralia,1,0,0,0,0,0,0,0,1,0,"12,669"
Illinois,Cities,Champaign,1,0,0,0,0,0,0,1,0,0,"85,362"
Illinois,Cities,Chicago,19,8,10,0,0,1,6,10,14,8,"2,728,695"
Illinois,Cities,Chicago Ridge,1,0,0,0,0,0,1,0,0,0,"14,463"
Illinois,Cities,Danville,1,0,0,0,0,0,0,1,0,0,"32,056"
Illinois,Cities,De Kalb,1,0,1,0,0,0,1,0,1,0,"44,046"
Illinois,Cities,Des Plaines,0,0,0,0,0,1,0,0,1,0,"59,078"
Illinois,Cities,Elgin,1,0,0,0,0,0,0,1,0,,"111,832"
Illinois,Cities,Evanston,0,1,0,0,0,0,1,0,0,0,"75,930"
Illinois,Cities,Geneseo,1,0,0,0,0,0,0,1,0,0,"6,517"
Illinois,Cities,Glenview,1,0,0,0,0,0,0,1,0,0,"47,292"
Illinois,Cities,Grayslake,0,1,0,0,0,0,1,0,0,0,"21,048"
Illinois,Cities,Lombard,1,0,0,0,0,0,0,0,0,1,"44,008"
Illinois,Cities,Macomb,1,0,0,0,0,0,0,1,0,0,"18,859"
Illinois,Cities,Marissa,1,0,0,0,0,0,0,0,1,0,"1,859"
Illinois,Cities,Monmouth,2,0,0,0,0,0,0,0,1,1,"9,548"
Illinois,Cities,Moweaqua,1,0,0,0,0,0,1,0,0,0,"1,764"
Illinois,Cities,Normal,2,0,1,0,0,0,1,0,1,1,"55,096"
Illinois,Cities,North Chicago,3,0,0,0,0,0,0,0,1,2,"29,898"
Illinois,Cities,North Riverside,1,0,0,0,0,0,0,1,0,0,"6,703"
Illinois,Cities,Oak Forest,1,0,0,0,0,0,0,1,0,0,"28,222"
Illinois,Cities,Orland Park,1,0,0,0,0,0,0,0,1,0,"59,161"
Illinois,Cities,Rantoul,1,0,0,0,0,0,0,1,0,0,"13,138"
Illinois,Cities,Rockford,2,0,0,0,0,0,1,0,1,0,"148,178"
Illinois,Cities,Rolling Meadows,1,0,0,0,0,0,1,0,0,0,"24,321"
Illinois,Cities,Round Lake Park,1,0,0,0,0,0,0,1,0,0,"7,350"
Illinois,Cities,Schaumburg,0,1,0,0,0,0,1,0,0,0,"75,050"
Illinois,Cities,Silvis,1,0,0,0,0,0,0,1,0,0,"7,529"
Illinois,Cities,Skokie,1,0,0,0,0,0,0,0,0,1,"65,184"
Illinois,Cities,Springfield,2,0,0,0,0,0,2,0,0,0,"116,875"
Illinois,Cities,Tuscola,0,0,1,0,0,0,0,1,0,0,"4,458"
Illinois,Cities,Urbana,1,0,0,0,1,0,2,0,0,0,"42,169"
Illinois,Cities,Wheeling,1,0,0,0,0,0,0,0,1,0,"38,092"
Illinois,Universities and Colleges,,0,0,1,0,0,0,,,,,
Illinois,Universities and Colleges,Northern Illinois University,0,0,1,0,0,0,0,0,0,1,"20,611"
Illinois,Metropolitan Counties,,2,1,0,0,0,0,,,,,
Illinois,Metropolitan Counties,Champaign,1,0,0,0,0,0,0,1,0,0,
Illinois,Metropolitan Counties,DuPage,1,0,0,0,0,0,0,1,0,0,
Illinois,Metropolitan Counties,Sangamon,0,1,0,0,0,0,0,0,1,0,
Indiana,Total,,43,9,14,0,1,0,,,,,
Indiana,Cities,,32,7,12,0,0,0,,,,,
Indiana,Cities,Bloomington,6,2,3,0,0,0,2,1,6,1,"84,015"
Indiana,Cities,Fort Wayne,1,0,0,0,0,0,0,0,1,0,"259,712"
Indiana,Cities,Hammond,2,0,0,0,0,0,0,2,0,0,"77,803"
Indiana,Cities,Indianapolis,15,4,7,0,0,0,7,5,6,8,"863,675"
Indiana,Cities,Muncie,1,1,1,0,0,0,1,1,0,1,"70,217"
Indiana,Cities,Plainfield,1,0,0,0,0,0,0,0,0,1,"31,123"
Indiana,Cities,Shelbyville,0,0,1,0,0,0,0,1,0,0,"19,176"
Indiana,Cities,South Bend,6,0,0,0,0,0,2,3,,1,"101,240"
Indiana,Universities and Colleges,,3,0,1,0,0,0,,,,,
Indiana,Universities and Colleges,Indiana University:,,,,,,,,,,,
Indiana,Universities and Colleges,Bloomington,2,0,1,0,0,0,,,2,,"46,416"
Indiana,Universities and Colleges,Indianapolis,1,0,0,0,0,0,,,,1,"30,690"
Indiana,Metropolitan Counties,,1,2,0,0,1,0,,,,,
Indiana,Metropolitan Counties,Clark,0,1,0,0,1,0,,,1,,
Indiana,Metropolitan Counties,Morgan,1,1,0,0,0,0,,,,1,
Indiana,State Police Agencies,,7,0,1,0,0,0,,,,,
Indiana,State Police Agencies,State Police:,,,,,,,,,,,
Indiana,State Police Agencies,Decatur County,1,0,1,0,0,0,1,0,0,1,
Indiana,State Police Agencies,Miami County,1,0,0,0,0,0,1,0,0,0,
Indiana,State Police Agencies,Ripley County,1,0,0,0,0,0,0,1,0,0,
Indiana,State Police Agencies,Rush County,2,0,0,0,0,0,1,1,0,0,
Indiana,State Police Agencies,Scott County,1,0,0,0,0,0,1,0,0,0,
Indiana,State Police Agencies,Wayne County,1,0,0,0,0,0,0,0,0,1,
Iowa,Total,,3,1,1,1,0,0,,,,,
Iowa,Cities,,2,1,0,1,0,0,,,,,
Iowa,Cities,Cedar Rapids,0,1,0,0,0,0,0,1,0,0,"129,863"
Iowa,Cities,Des Moines,1,0,0,0,0,0,0,0,0,1,"210,403"
Iowa,Cities,De Witt,1,0,0,1,0,0,0,1,1,0,"5,236"
Iowa,Universities and Colleges,,1,0,0,0,0,0,,,,,
Iowa,Universities and Colleges,Iowa State University,1,0,0,0,0,0,0,0,0,1,"34,435"
Iowa,Metropolitan Counties,,0,0,1,0,0,0,,,,,
Iowa,Metropolitan Counties,Scott,0,0,1,0,0,0,0,0,1,0,
Kansas,Total,,46,8,8,0,1,0,,,,,
Kansas,Cities,,36,7,5,0,1,0,,,,,
Kansas,Cities,Baxter Springs,1,0,0,0,0,0,0,1,0,0,"4,035"
Kansas,Cities,Clay Center,1,0,0,0,0,0,0,0,0,1,"4,136"
Kansas,Cities,Colby,1,0,0,0,0,0,0,0,1,0,"5,381"
Kansas,Cities,Derby,1,0,0,0,0,0,0,0,1,0,"23,430"
Kansas,Cities,Dodge City,2,1,1,0,0,0,0,2,0,2,"28,271"
Kansas,Cities,Elwood,1,0,0,0,0,0,0,0,1,0,"1,199"
Kansas,Cities,Garden City,1,0,0,0,0,0,0,0,0,1,"27,059"
Kansas,Cities,Great Bend,1,0,0,0,0,0,0,0,0,1,"15,800"
Kansas,Cities,Hoisington,1,0,0,0,0,0,0,0,1,0,"2,654"
Kansas,Cities,Hutchinson,2,1,0,0,0,0,1,2,0,0,"41,499"
Kansas,Cities,Iola,1,0,0,0,0,0,1,0,0,0,"5,515"
Kansas,Cities,Leavenworth,1,0,0,0,0,0,0,0,0,1,"36,154"
Kansas,Cities,Liberal,1,0,0,0,0,0,0,0,1,0,"21,128"
Kansas,Cities,Newton,2,1,0,0,0,0,0,1,2,0,"19,103"
Kansas,Cities,Overland Park,4,0,2,0,1,0,3,2,0,1,"187,240"
Kansas,Cities,Salina,3,0,0,0,0,0,0,0,1,2,"47,874"
Kansas,Cities,Topeka,1,0,0,0,0,0,0,0,0,1,"127,096"
Kansas,Cities,Valley Center,0,1,0,0,0,0,0,1,0,0,"7,113"
Kansas,Cities,Wichita,10,3,2,0,0,0,2,1,10,2,"389,824"
Kansas,Cities,Winfield,1,0,0,0,0,0,0,0,1,0,"12,235"
Kansas,Universities and Colleges,,1,0,1,0,0,0,,,,,
Kansas,Universities and Colleges,Kansas State University,0,0,1,0,0,0,1,0,0,0,"24,766"
Kansas,Universities and Colleges,"University of Kansas, Medical Center",1,0,0,0,0,0,0,0,0,1,
Kansas,Metropolitan Counties,,3,0,2,0,0,0,,,,,
Kansas,Metropolitan Counties,Riley County Police Department,0,0,1,0,0,0,0,1,0,0,
Kansas,Metropolitan Counties,Sedgwick,1,0,0,0,0,0,0,1,0,0,
Kansas,Metropolitan Counties,Shawnee,0,0,1,0,0,0,0,1,0,0,
Kansas,Metropolitan Counties,Sumner,1,0,0,0,0,0,0,0,1,0,
Kansas,Metropolitan Counties,Wyandotte,1,0,0,0,0,0,0,0,0,1,
Kansas,Nonmetropolitan Counties,,4,1,0,0,0,0,,,,,
Kansas,Nonmetropolitan Counties,Cowley,1,0,0,0,0,0,0,0,0,1,
Kansas,Nonmetropolitan Counties,Crawford,1,0,0,0,0,0,1,0,0,0,
Kansas,Nonmetropolitan Counties,Ellis,0,1,0,0,0,0,0,0,1,0,
Kansas,Nonmetropolitan Counties,Ford,1,0,0,0,0,0,1,0,0,0,
Kansas,Nonmetropolitan Counties,Gray,1,0,0,0,0,0,0,0,1,0,
Kansas,State Police Agencies,,1,0,0,0,0,0,,,,,
Kansas,State Police Agencies,Kansas Highway Patrol,1,0,0,0,0,0,1,0,0,0,
Kansas,Other Agencies,,1,0,0,0,0,0,,,,,
Kansas,Other Agencies,Blue Valley School District,1,0,0,0,0,0,0,1,0,0,
Kentucky,Total,,113,53,19,2,0,1,,,,,
Kentucky,Cities,,80,44,17,2,0,0,,,,,
Kentucky,Cities,Alexandria,0,1,0,0,0,0,0,1,0,0,"8,860"
Kentucky,Cities,Anchorage,0,0,0,1,0,0,0,0,1,0,"2,422"
Kentucky,Cities,Ashland,3,2,0,0,0,0,0,4,1,0,"21,232"
Kentucky,Cities,Bardstown,2,0,0,0,0,0,0,0,0,2,"13,087"
Kentucky,Cities,Benton,0,1,0,0,0,0,0,1,0,0,"4,309"
Kentucky,Cities,Bowling Green,5,4,0,0,0,0,1,4,2,2,"63,346"
Kentucky,Cities,Brownsville,0,0,1,0,0,0,0,0,0,1,824
Kentucky,Cities,Carrollton,1,0,0,0,0,0,0,0,1,0,"3,930"
Kentucky,Cities,Corbin,1,0,0,0,0,0,0,0,1,0,"7,305"
Kentucky,Cities,Covington,2,2,1,0,0,0,2,3,0,0,"41,056"
Kentucky,Cities,Dawson Springs,0,0,2,0,0,0,0,2,0,0,"2,740"
Kentucky,Cities,Dayton,2,0,0,0,0,0,0,1,1,0,"5,446"
Kentucky,Cities,Erlanger,3,0,0,0,0,0,1,1,0,1,"22,774"
Kentucky,Cities,Flemingsburg,0,1,0,0,0,0,0,1,0,0,"2,709"
Kentucky,Cities,Florence,1,0,1,0,0,0,0,2,0,0,"32,357"
Kentucky,Cities,Frankfort,2,3,0,0,0,0,2,1,2,0,"27,603"
Kentucky,Cities,Franklin,1,0,0,0,0,0,1,0,0,0,"8,755"
Kentucky,Cities,Georgetown,5,0,0,0,0,0,0,3,0,2,"32,273"
Kentucky,Cities,Glasgow,2,1,0,0,0,0,1,0,0,2,"14,413"
Kentucky,Cities,Henderson,2,1,1,0,0,0,0,0,2,2,"28,928"
Kentucky,Cities,Independence,0,2,0,0,0,0,0,2,0,0,"26,773"
Kentucky,Cities,Indian Hills,0,1,0,0,0,0,0,0,1,0,"2,965"
Kentucky,Cities,La Grange,0,0,0,1,0,0,0,0,1,0,"8,625"
Kentucky,Cities,Lexington,10,11,4,0,0,0,4,7,5,9,"314,077"
Kentucky,Cities,Louisville Metro,9,1,3,0,0,0,4,1,4,4,"680,550"
Kentucky,Cities,Lynnview,1,0,0,0,0,0,0,0,1,0,943
Kentucky,Cities,Mayfield,5,0,0,0,0,0,3,1,1,0,"10,141"
Kentucky,Cities,Monticello,1,0,0,0,0,0,1,0,0,0,"6,072"
Kentucky,Cities,Murray,0,2,0,0,0,0,0,1,0,1,"18,810"
Kentucky,Cities,Newport,2,1,0,0,0,0,0,1,1,1,"15,413"
Kentucky,Cities,Nicholasville,1,0,0,0,0,0,0,0,0,1,"29,351"
Kentucky,Cities,Oak Grove,1,0,0,0,0,0,0,1,0,0,"7,515"
Kentucky,Cities,Owensboro,3,1,1,0,0,0,1,1,1,2,"58,608"
Kentucky,Cities,Owingsville,1,0,0,0,0,0,0,0,1,0,"1,597"
Kentucky,Cities,Paducah,1,3,1,0,0,0,2,2,1,0,"24,968"
Kentucky,Cities,Paris,1,0,0,0,0,0,0,0,1,0,"9,747"
Kentucky,Cities,Pembroke,1,0,0,0,0,0,0,0,1,0,895
Kentucky,Cities,Princeton,2,0,1,0,0,0,0,1,2,0,"6,166"
Kentucky,Cities,Scottsville,1,0,0,0,0,0,0,0,1,0,"4,373"
Kentucky,Cities,Shepherdsville,2,1,0,0,0,0,0,1,1,1,"11,990"
Kentucky,Cities,Shively,2,1,0,0,0,0,1,0,0,2,"15,733"
Kentucky,Cities,Simpsonville,1,0,0,0,0,0,1,0,0,0,"2,695"
Kentucky,Cities,Taylor Mill,2,0,0,0,0,0,0,0,0,2,"6,748"
Kentucky,Cities,Taylorsville,0,1,0,0,0,0,0,0,1,0,796
Kentucky,Cities,Versailles,0,2,0,0,0,0,0,2,0,0,"9,105"
Kentucky,Cities,West Buechel,0,1,0,0,0,0,1,0,0,0,"1,272"
Kentucky,Cities,Winchester,1,0,1,0,0,0,0,0,0,2,"18,462"
Kentucky,Universities and Colleges,,6,0,1,0,0,0,,,,,
Kentucky,Universities and Colleges,Eastern Kentucky University,1,0,0,0,0,0,0,1,0,0,"16,305"
Kentucky,Universities and Colleges,Murray State University,1,0,1,0,0,0,1,1,0,0,"11,207"
Kentucky,Universities and Colleges,Northern Kentucky University,1,0,0,0,0,0,1,0,0,0,"15,090"
Kentucky,Universities and Colleges,University of Kentucky,2,0,0,0,0,0,0,0,2,0,"29,203"
Kentucky,Universities and Colleges,University of Louisville,1,0,0,0,0,0,0,0,1,0,"21,561"
Kentucky,Metropolitan Counties,,9,1,1,0,0,1,,,,,
Kentucky,Metropolitan Counties,Boone,1,0,0,0,0,1,0,0,2,0,
Kentucky,Metropolitan Counties,Bracken,0,0,1,0,0,0,0,1,0,0,
Kentucky,Metropolitan Counties,Bullitt,1,0,0,0,0,0,0,0,0,1,
Kentucky,Metropolitan Counties,Campbell County Police Department,1,0,0,0,0,0,0,0,0,1,
Kentucky,Metropolitan Counties,Larue,0,1,0,0,0,0,0,1,0,0,
Kentucky,Metropolitan Counties,Meade,1,0,0,0,0,0,0,0,0,1,
Kentucky,Metropolitan Counties,Scott,1,0,0,0,0,0,1,0,0,0,
Kentucky,Metropolitan Counties,Shelby,1,0,0,0,0,0,0,1,0,0,
Kentucky,Metropolitan Counties,Warren,3,0,0,0,0,0,1,0,1,1,
Kentucky,Nonmetropolitan Counties,,11,1,0,0,0,0,,,,,
Kentucky,Nonmetropolitan Counties,Anderson,0,1,0,0,0,0,0,1,0,0,
Kentucky,Nonmetropolitan Counties,Ballard,1,0,0,0,0,0,0,0,0,1,
Kentucky,Nonmetropolitan Counties,Bell,1,0,0,0,0,0,0,1,0,0,
Kentucky,Nonmetropolitan Counties,Franklin,1,0,0,0,0,0,0,0,1,0,
Kentucky,Nonmetropolitan Counties,Graves,1,0,0,0,0,0,0,0,1,0,
Kentucky,Nonmetropolitan Counties,Grayson,1,0,0,0,0,0,0,0,0,1,
Kentucky,Nonmetropolitan Counties,Jackson,1,0,0,0,0,0,0,1,0,0,
Kentucky,Nonmetropolitan Counties,Laurel,1,0,0,0,0,0,0,1,0,0,
Kentucky,Nonmetropolitan Counties,Mason,1,0,0,0,0,0,0,1,0,0,
Kentucky,Nonmetropolitan Counties,Union,1,0,0,0,0,0,0,0,1,0,
Kentucky,Nonmetropolitan Counties,Webster,2,0,0,0,0,0,0,0,1,1,
Kentucky,State Police Agencies,,4,7,0,0,0,0,,,,,
Kentucky,State Police Agencies,State Police:,,,,,,,,,,,
Kentucky,State Police Agencies,Ashland,0,2,0,0,0,0,0,0,1,1,
Kentucky,State Police Agencies,Bowling Green,1,0,0,0,0,0,1,0,0,0,
Kentucky,State Police Agencies,Dry Ridge,0,1,0,0,0,0,0,0,1,0,
Kentucky,State Police Agencies,Hazard,1,0,0,0,0,0,0,1,0,0,
Kentucky,State Police Agencies,London,0,2,0,0,0,0,1,0,0,1,
Kentucky,State Police Agencies,Madisonville,0,1,0,0,0,0,0,0,0,1,
Kentucky,State Police Agencies,Mayfield,1,0,0,0,0,0,0,0,1,0,
Kentucky,State Police Agencies,Morehead,1,0,0,0,0,0,0,1,0,0,
Kentucky,State Police Agencies,Pikeville,0,1,0,0,0,0,0,0,1,0,
Kentucky,Other Agencies,,3,0,0,0,0,0,,,,,
Kentucky,Other Agencies,Fayette County Schools,1,0,0,0,0,0,1,0,0,0,
Kentucky,Other Agencies,Jefferson County School District,2,0,0,0,0,0,1,0,0,1,
Louisiana,Total,,22,11,5,0,0,0,,,,,
Louisiana,Cities,,7,0,3,0,0,0,,,,,
Louisiana,Cities,Mamou,1,0,0,0,0,0,0,1,0,0,"3,173"
Louisiana,Cities,Natchitoches,1,0,0,0,0,0,1,0,0,0,"18,350"
Louisiana,Cities,New Orleans,2,0,3,0,0,0,0,1,2,2,"393,447"
Louisiana,Cities,Shreveport,1,0,0,0,0,0,0,0,0,1,"197,592"
Louisiana,Cities,Vinton,1,0,0,0,0,0,0,1,,,"3,353"
Louisiana,Cities,Westlake,1,0,0,0,0,0,1,0,0,0,"4,625"
Louisiana,Metropolitan Counties,,13,11,2,0,0,0,,,,,
Louisiana,Metropolitan Counties,Bossier,1,1,0,0,0,0,0,0,0,2,
Louisiana,Metropolitan Counties,Calcasieu,0,9,1,0,0,0,3,2,3,2,
Louisiana,Metropolitan Counties,East Feliciana,1,0,0,0,0,0,0,0,1,0,
Louisiana,Metropolitan Counties,Jefferson,1,0,1,0,0,0,0,2,0,0,
Louisiana,Metropolitan Counties,Lafourche,8,0,0,0,0,0,0,1,0,7,
Louisiana,Metropolitan Counties,Ouachita,0,1,0,0,0,0,,,0,1,
Louisiana,Metropolitan Counties,St. Charles,1,0,0,0,0,0,,,1,0,
Louisiana,Metropolitan Counties,St. Helena,1,0,0,0,0,0,0,1,0,0,
Louisiana,Nonmetropolitan Counties,,2,0,0,0,0,0,,,,,
Louisiana,Nonmetropolitan Counties,Madison,2,0,0,0,0,0,1,0,0,1,
Maine,Total,,16,9,13,0,0,0,,,,,
Maine,Cities,,15,9,11,0,0,0,,,,,
Maine,Cities,Augusta,2,0,2,0,0,0,1,0,1,2,"18,608"
Maine,Cities,Brewer,1,0,0,0,0,0,0,1,0,0,"9,279"
Maine,Cities,Islesboro,0,0,2,0,0,0,0,2,0,0,568
Maine,Cities,Lewiston,4,0,0,0,0,0,0,1,2,1,"36,232"
Maine,Cities,Livermore Falls,1,0,0,0,0,0,0,1,0,0,"3,134"
Maine,Cities,Old Orchard Beach,2,0,1,0,0,0,2,1,0,0,"8,790"
Maine,Cities,Portland,1,5,1,0,0,0,0,1,1,5,"66,816"
Maine,Cities,Saco,1,1,3,0,0,0,2,0,2,1,"19,146"
Maine,Cities,Sanford,0,1,0,0,0,0,0,0,1,0,"20,936"
Maine,Cities,Scarborough,1,1,0,0,0,0,0,1,1,0,"19,682"
Maine,Cities,South Portland,1,1,2,0,0,0,0,3,1,0,"25,540"
Maine,Cities,Topsham,1,0,0,0,0,0,0,0,1,0,"8,703"
Maine,Metropolitan Counties,,0,0,2,0,0,0,,,,,
Maine,Metropolitan Counties,Sagadahoc,0,0,2,0,0,0,0,2,0,0,
Maine,State Police Agencies,,1,0,0,0,0,0,,,,,
Maine,State Police Agencies,"State Police, Franklin County",1,0,0,0,0,0,0,0,0,1,
Maryland,Total,,22,14,7,0,0,0,,,,,
Maryland,Cities,,7,1,5,0,0,0,,,,,
Maryland,Cities,Baltimore,1,1,2,0,0,0,2,0,2,,"621,252"
Maryland,Cities,Bowie,0,0,1,0,0,0,1,0,0,0,"58,304"
Maryland,Cities,Frederick,1,0,0,0,0,0,1,0,0,0,"69,162"
Maryland,Cities,Greenbelt,1,0,2,0,0,0,0,0,2,1,"24,385"
Maryland,Cities,Laurel,4,0,0,0,0,0,0,0,4,0,"26,406"
